"sample_name","sample_id","sample_type","organism","donor","sex","age_days","brain_hemisphere","brain_region","brain_subregion","facs_date","facs_container","facs_sort_criteria","rna_amplification_set","library_prep_set","library_prep_avg_size_bp","seq_name","seq_tube","seq_batch","total_reads","percent_exon_reads","percent_intron_reads","percent_intergenic_reads","percent_rrna_reads","percent_mt_exon_reads","percent_reads_unique","percent_synth_reads","percent_ecoli_reads","percent_aligned_reads_total","complexity_cg","genes_detected_cpm_criterion","genes_detected_fpkm_criterion","class","cluster"
"F1S4_170414_029_E01",595485018,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_029","NeuN-positive","A8S4_170511_07","L8S4_170518_01",304,"SM-D9EQ6_S13_E1-50","SM-D9EQ6","R8S4-170531",2018090,40.5007718676474,46.4853517242083,13.0138764081443,0,0.082900168,69.30122046,0.014955725,0.01126263,78.80525646,0.482441183,7804,3676,"GABAergic","LGN Inh LAMP5"
"F1S4_170414_029_G01",595485047,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_029","NeuN-positive","A8S4_170511_07","L8S4_170518_01",315,"SM-D9EQ6_S15_E1-50","SM-D9EQ6","R8S4-170531",2499445,44.6228300189787,41.860212996572,13.5169569844494,4e-05,0.091700357,76.02451744,0.015053742,0.008726737,84.84243502,0.42237473,9161,4987,"GABAergic","LGN Inh TRPC4"
"F1S4_170414_029_H01",595485062,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_029","NeuN-negative","A8S4_170511_07","L8S4_170518_01",358,"SM-D9EQ6_S16_E1-50","SM-D9EQ6","R8S4-170531",3293905,58.6755802840518,29.7391334566648,11.5852862592834,9.11e-05,0.085005487,80.23907793,0.024864105,0.005208408,88.49396082,0.367684924,7851,4332,"Non-Neuronal","Oligo MAG"
"F1S4_170414_030_A01",595486196,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_030","NeuN-positive","A8S4_170512_01","L8S4_170518_02",305,"SM-D9EQ5_S01_E1-50","SM-D9EQ5","R8S4-170531",3044739,40.8539134412095,42.0720025803938,17.0740839783967,3.28e-05,0.071073415,74.5585418,0.033336848,0.008813235,84.61983113,0.420545085,8933,3795,"Non-Neuronal","Oligo MAG"
"F1S4_170414_030_B01",595486206,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_030","NeuN-positive","A8S4_170512_01","L8S4_170518_02",316,"SM-D9EQ5_S02_E1-50","SM-D9EQ5","R8S4-170531",2302479,42.9933604582348,41.2732239846704,15.7334155570948,0.004560302,0.020499644,76.91301419,0.006529918,0.00762526,86.96409392,0.419884743,10559,6236,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_030_C01",595486216,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_030","NeuN-positive","A8S4_170512_01","L8S4_170518_02",312,"SM-D9EQ5_S03_E1-50","SM-D9EQ5","R8S4-170531",1949211,36.457083735025,48.212591133742,15.330325131233,0,0.052893196,73.68607093,0.009463829,0.009038529,83.60454563,0.448973904,9690,4769,"GABAergic","LGN Inh CTXN3"
"F1S4_170414_030_E01",595486239,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_030","NeuN-positive","A8S4_170512_01","L8S4_170518_02",311,"SM-D9EQ5_S05_E1-50","SM-D9EQ5","R8S4-170531",3694264,49.3386223966835,36.4254904027027,14.2358872006138,8.12e-05,0.047560218,73.87539169,0.005811983,0.006679274,88.67763647,0.448658501,12168,6838,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_030_F01",595486260,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_030","NeuN-positive","A8S4_170512_01","L8S4_170518_02",316,"SM-D9EQ5_S06_E1-50","SM-D9EQ5","R8S4-170531",2229520,51.3433934541605,34.2400068829946,14.4165996628449,0.000179411,0.021349887,74.09379597,0.005030679,0.008121928,87.23191539,0.462167715,11245,7036,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_030_G01",595486270,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_030","NeuN-positive","A8S4_170512_01","L8S4_170518_02",309,"SM-D9EQ5_S07_E1-50","SM-D9EQ5","R8S4-170531",2313076,42.8550082376312,44.882053869443,12.2629378929259,0.000129697,0.051100785,76.96145738,0.014053581,0.009331297,85.86298072,0.419923908,8603,4644,"GABAergic","LGN Inh LAMP5"
"F1S4_170414_030_H01",595486280,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_030","NeuN-negative","A8S4_170512_01","L8S4_170518_02",304,"SM-D9EQ5_S08_E1-50","SM-D9EQ5","R8S4-170531",2423646,48.5787926933714,40.2691746280408,11.1520326785878,0,0.062591649,73.63761044,0.058034465,0.009422581,86.85641385,0.436927428,5486,2272,"Non-Neuronal","Micro C1QB"
"F1S4_170414_031_A01",595486290,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_031","NeuN-positive","A8S4_170512_01","L8S4_170518_02",301,"SM-D9EQ5_S09_E1-50","SM-D9EQ5","R8S4-170531",3257263,49.2830799499886,36.648394975561,14.0685250744504,0.000951719,0.020201009,71.28091898,0.006076881,0.006896588,86.9443149,0.484497003,12080,6692,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_031_E01",595486330,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_031","NeuN-positive","A8S4_170512_01","L8S4_170518_02",309,"SM-D9EQ5_S13_E1-50","SM-D9EQ5","R8S4-170531",1869228,41.6641783678375,44.4943298831186,13.8414917490439,0,0.094049522,74.71175266,0.015160804,0.00879133,84.18833872,0.431470658,9584,5318,"GABAergic","LGN Inh CTXN3"
"F1S4_170414_031_F01",595486340,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_031","NeuN-positive","A8S4_170512_01","L8S4_170518_02",318,"SM-D9EQ5_S14_E1-50","SM-D9EQ5","R8S4-170531",2461222,38.874507557482,47.7912571691731,13.3342352733449,4.06e-05,0.087923804,80.78519532,0.017674147,0.006746242,88.52756883,0.375162723,7250,3649,"GABAergic","LGN Inh TRPC4"
"F1S4_170414_031_G01",595486350,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_031","NeuN-positive","A8S4_170512_01","L8S4_170518_02",306,"SM-D9EQ5_S15_E1-50","SM-D9EQ5","R8S4-170531",2277185,36.6514658904957,46.8959295183205,16.4526045911837,0,0.07676144,79.43575072,0.00496051,0.00643909,86.84871892,0.388759161,10124,5680,"GABAergic","LGN Inh CTXN3"
"F1S4_170414_031_H01",595486361,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_031","NeuN-negative","A8S4_170512_01","L8S4_170518_02",303,"SM-D9EQ5_S16_E1-50","SM-D9EQ5","R8S4-170531",3033971,28.3349726545578,53.1269554140787,18.5380719313634,3.3e-05,0.027290966,64.10446903,0.075726169,0.015473121,77.39909182,0.480928992,9555,2751,"Non-Neuronal","Astro CPAMD8"
"F1S4_170414_032_B01",593280175,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_032","NeuN-positive","A8S4_170503_02","L8S4_170510_03",319,"SM-D9E6C_S34_E1-50","SM-D9E6C","R8S4-170524",2607785,54.7592919761783,30.9201907498749,14.3205172739468,3.83e-05,0.032057858,74.64058578,0.002913967,0.007650171,85.85078908,0.465817813,11936,7886,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_032_C01",593280188,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_032","NeuN-positive","A8S4_170503_02","L8S4_170510_03",337,"SM-D9E6C_S35_E1-50","SM-D9E6C","R8S4-170524",2236538,46.5183428025185,39.5138185188747,13.9678386786067,4.47e-05,0.049406717,65.96690957,0.006239554,0.018819712,71.70810422,0.481482609,7631,4170,"Non-Neuronal","Oligo MAG"
"F1S4_170414_032_D01",593280198,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_032","NeuN-positive","A8S4_170503_02","L8S4_170510_03",305,"SM-D9E6C_S36_E1-50","SM-D9E6C","R8S4-170524",1837198,43.2714906269501,41.4873347381977,15.2411746348522,5.44e-05,0.12187037,73.16081337,0.054585298,0.007512527,84.79951535,0.435302674,7721,3820,"Non-Neuronal","Oligo MAG"
"F1S4_170414_032_G01",593280229,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","KC-a","4/14/2017","F1S4_170414_032","NeuN-positive","A8S4_170503_02","L8S4_170510_03",328,"SM-D9E6C_S39_E1-50","SM-D9E6C","R8S4-170524",2293526,52.2049580701389,36.5285953560565,11.2664465738046,0,0.025942588,80.95700681,0.002033114,0.004463869,88.82877282,0.405101578,10933,7848,"GABAergic","LGN Inh TRPC4"
"F1S4_170414_033_B01",592795037,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_033","NeuN-positive","A8S4_170502_04","L8S4_170508_05",311,"SM-D9E69_S02_E1-50","SM-D9E69","R8S4-170517",2913556,45.5676908286884,42.0089390054514,12.4233701658602,0,0.140515576,67.82289409,0.024487945,0.011770839,75.96431989,0.50961876,5444,2195,"Non-Neuronal","Oligo MAG"
"F1S4_170414_033_D01",592795057,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_033","NeuN-positive","A8S4_170502_04","L8S4_170508_05",342,"SM-D9E69_S04_E1-50","SM-D9E69","R8S4-170517",4059821,41.1105288375923,43.2647376843925,15.6247334780151,0.000812844,0.088920177,85.7792745,0.000842155,0.001998857,91.20301117,0.316736145,12390,8487,"GABAergic","LGN Inh TRPC4"
"F1S4_170414_033_E01",592795067,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_033","NeuN-positive","A8S4_170502_04","L8S4_170508_05",306,"SM-D9E69_S05_E1-50","SM-D9E69","R8S4-170517",2934775,34.1670343552329,48.6324557826086,17.2005098621586,3.41e-05,0.017854861,76.45322043,0.00198482,0.005091021,84.44967672,0.427624277,13058,7722,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_033_H01",592795097,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_033","NeuN-positive","A8S4_170502_04","L8S4_170508_05",299,"SM-D9E69_S08_E1-50","SM-D9E69","R8S4-170517",2814662,43.0053993202293,39.4118358078542,17.5827648719166,0,0.027072522,67.90040865,0.003811115,0.008946367,77.27371883,0.49972052,12364,6898,"GABAergic","LGN Inh NTRK1"
"F1S4_170414_034_B01",592795117,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_034","NeuN-positive","A8S4_170502_04","L8S4_170508_05",284,"SM-D9E69_S10_E1-50","SM-D9E69","R8S4-170517",2412238,33.7279563146387,47.0622684783393,19.209775207022,4.15e-05,0.061644,75.10399057,0.013065046,0.008171665,83.09064031,0.42563368,8034,4049,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_034_C01",592795127,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_034","NeuN-positive","A8S4_170502_04","L8S4_170508_05",282,"SM-D9E69_S11_E1-50","SM-D9E69","R8S4-170517",1671838,4.46505893484971,48.5116646501384,47.0232764150119,0,0.000358886,56.56774161,0.021420138,0.015679151,66.11609498,0.5783759,6452,966,"no class","no class"
"F1S4_170414_034_D01",592795137,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_034","NeuN-positive","A8S4_170502_04","L8S4_170508_05",312,"SM-D9E69_S12_E1-50","SM-D9E69","R8S4-170517",2709723,48.6752309202148,37.0172904352057,14.3074786445794,7.38e-05,0.045945656,80.83276409,0.000935889,0.003325432,89.00112668,0.3932817,13502,9615,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_034_E01",592795147,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_034","NeuN-positive","A8S4_170502_04","L8S4_170508_05",309,"SM-D9E69_S13_E1-50","SM-D9E69","R8S4-170517",2846814,47.304053906451,38.8805753906817,13.8153707028673,0,0.046051481,81.45428539,0.005344922,0.005146104,87.98446263,0.374433017,8377,4728,"Non-Neuronal","Oligo MAG"
"F1S4_170414_034_F01",592795158,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_034","NeuN-positive","A8S4_170502_04","L8S4_170508_05",285,"SM-D9E69_S14_E1-50","SM-D9E69","R8S4-170517",2538290,34.9769943602795,48.3700783618496,16.652927277871,0.001221295,0.00590949,71.01639293,0.002706153,0.007753645,81.07856076,0.491401602,12145,6304,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_034_H01",592795179,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_034","NeuN-positive","A8S4_170502_04","L8S4_170508_05",295,"SM-D9E69_S16_E1-50","SM-D9E69","R8S4-170517",4730902,31.0171801971726,51.3524808612657,17.6303389415617,0.000232514,0.034686831,76.87950416,0.001715529,0.004857425,84.573724,0.410399475,15890,10014,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_035_C01",592791045,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_035","NeuN-positive","A8S4_170428_05","L8S4_170508_01",340,"SM-D9E65_S27_E1-50","SM-D9E65","R8S4-170517",2548575,41.7819411119613,45.1965827937514,13.0214760942872,0,0.04865464,81.2355532,0.018021443,0.002686992,89.23606329,0.381925881,9812,5969,"GABAergic","LGN Inh CTXN3"
"F1S4_170414_036_D01",592791135,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_036","NeuN-positive","A8S4_170428_05","L8S4_170508_01",357,"SM-D9E65_S36_E1-50","SM-D9E65","R8S4-170517",2871378,58.6075166293546,29.065029565587,12.3274538050584,0.001636845,0.044438594,80.4982834,0.00396604,0.003103736,90.1365825,0.425578559,9774,6821,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_036_E01",592791145,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_036","NeuN-positive","A8S4_170428_05","L8S4_170508_01",366,"SM-D9E65_S37_E1-50","SM-D9E65","R8S4-170517",4232331,44.0071211623844,43.1994343340435,12.7934445035721,2.36e-05,0.059234497,59.11248435,0.033941816,0.003307161,67.01661567,0.553215381,8054,3792,"Non-Neuronal","Oligo MAG"
"F1S4_170414_036_G01",592791166,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_036","NeuN-positive","A8S4_170428_05","L8S4_170508_01",384,"SM-D9E65_S39_E1-50","SM-D9E65","R8S4-170517",2830182,51.6981425861524,35.932865999072,12.3689914147756,7.07e-05,0.078652186,84.88567166,0.004168637,0.001895284,91.48047723,0.362153688,9653,6269,"GABAergic","LGN Inh CTXN3"
"F1S4_170414_037_B01",592791245,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_037","NeuN-positive","A8S4_170428_05","L8S4_170508_01",385,"SM-D9E65_S50_E1-50","SM-D9E65","R8S4-170517",2770546,32.5350137609882,48.4361681020824,19.0288181369294,0,0.04529793,79.68992394,0.003722732,0.002399166,86.40448489,0.400616474,10973,6086,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_037_C01",592791255,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_037","NeuN-positive","A8S4_170428_05","L8S4_170508_01",406,"SM-D9E65_S51_E1-50","SM-D9E65","R8S4-170517",3718986,40.5788840192426,44.9439935386075,14.4771224421499,0,0.079537809,82.45583608,0.00308525,0.001869327,90.12037152,0.366213432,11924,8016,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_037_E01",592791275,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_037","NeuN-positive","A8S4_170428_05","L8S4_170508_01",361,"SM-D9E65_S53_E1-50","SM-D9E65","R8S4-170517",2786950,59.2704507739898,29.1450871578188,11.5844620681914,3.59e-05,0.055759881,82.69455857,0.006718814,0.00386444,88.91982275,0.377250831,7713,4592,"Non-Neuronal","Oligo MAG"
"F1S4_170414_037_F01",592791285,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_037","NeuN-positive","A8S4_170428_05","L8S4_170508_01",355,"SM-D9E65_S54_E1-50","SM-D9E65","R8S4-170517",2158202,29.1416397277392,53.1513273020627,17.7070329701981,9.27e-05,0.016078198,76.79452618,0.003642384,0.004551937,83.6050101,0.431120114,11064,5935,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_037_H01",592791305,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_037","NeuN-negative","A8S4_170428_05","L8S4_170508_01",313,"SM-D9E65_S56_E1-50","SM-D9E65","R8S4-170517",2636642,42.4793518170698,41.6912407842728,15.8294073986574,0,0.05287028,70.50642446,0.029235672,0.009381251,79.52820292,0.47748374,8584,2762,"Non-Neuronal","Astro CPAMD8"
"F1S4_170414_038_A01",592795189,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_038","NeuN-positive","A8S4_170502_04","L8S4_170508_05",289,"SM-D9E69_S17_E1-50","SM-D9E69","R8S4-170517",3164577,24.4799717993656,56.6291186670024,18.890909533632,0,0.022467458,73.69190258,0.005548925,0.007223082,81.26223505,0.438643307,12157,6124,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_038_B01",592795199,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_038","NeuN-positive","A8S4_170502_04","L8S4_170508_05",294,"SM-D9E69_S18_E1-50","SM-D9E69","R8S4-170517",2849939,34.1032670647622,48.3930763360385,17.5036565991993,0,0.008561587,71.60942743,0.006304696,0.007148574,80.82057195,0.483453024,13167,7434,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_038_C01",592795209,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_038","NeuN-positive","A8S4_170502_04","L8S4_170508_05",296,"SM-D9E69_S19_E1-50","SM-D9E69","R8S4-170517",2975454,35.8853921622456,46.2025294204248,17.9120784173296,0.00020165,0.05390774,76.28859327,0.012835016,0.005813231,83.24403604,0.413654506,8804,3611,"Non-Neuronal","Oligo MAG"
"F1S4_170414_038_E01",592795232,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_038","NeuN-positive","A8S4_170502_04","L8S4_170508_05",278,"SM-D9E69_S21_E1-50","SM-D9E69","R8S4-170517",1722132,49.895051235322,38.1137269325987,11.9912218320793,0,0.063990449,65.01208967,0.029544193,0.013943182,77.54922387,0.567075905,6494,2871,"Non-Neuronal","Oligo MAG"
"F1S4_170414_038_F01",592795242,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_038","NeuN-positive","A8S4_170502_04","L8S4_170508_05",294,"SM-D9E69_S22_E1-50","SM-D9E69","R8S4-170517",3698101,54.306536071562,31.6443137659563,14.0491501624817,8.11e-05,0.052270071,74.62605808,0.004037478,0.006143964,86.98110192,0.456893837,12257,7824,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_038_G01",592795252,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_038","NeuN-positive","A8S4_170502_04","L8S4_170508_05",332,"SM-D9E69_S23_E1-50","SM-D9E69","R8S4-170517",3450837,39.4124069766277,45.4670509479409,15.1205420754314,0.00037672,0.041236373,83.23174928,0.001101472,0.002165562,90.20205823,0.349374545,14118,10218,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_039_A01",593280249,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_039","NeuN-positive","A8S4_170503_02","L8S4_170510_03",319,"SM-D9E6C_S41_E1-50","SM-D9E6C","R8S4-170524",2995422,42.0609452574815,44.61923953338,13.3198152091384,0.000100153,0.079955345,79.27397208,0.017112447,0.004167359,87.27975557,0.384392594,11654,7586,"GABAergic","LGN Inh CTXN3"
"F1S4_170414_039_B01",593280259,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_039","NeuN-positive","A8S4_170503_02","L8S4_170510_03",308,"SM-D9E6C_S42_E1-50","SM-D9E6C","R8S4-170524",2168014,48.2560240328822,38.433383136248,13.3105928308697,9.23e-05,0.112084147,71.099587,0.085555721,0.008190907,85.26517818,0.438866576,7082,3597,"Non-Neuronal","Oligo MAG"
"F1S4_170414_039_C01",593280269,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_039","NeuN-positive","A8S4_170503_02","L8S4_170510_03",328,"SM-D9E6C_S43_E1-50","SM-D9E6C","R8S4-170524",2183985,47.7850411206773,37.5956281009032,14.6193307784195,0,0.063004096,81.35609906,0.009338892,0.003830612,88.91192018,0.383035909,11475,8058,"GABAergic","LGN Inh NTRK1"
"F1S4_170414_039_D01",593280280,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_039","NeuN-positive","A8S4_170503_02","L8S4_170510_03",317,"SM-D9E6C_S44_E1-50","SM-D9E6C","R8S4-170524",2152160,42.1067880914437,41.7638828772458,16.1293290313104,9.29e-05,0.026810274,77.7791614,0.01809438,0.004830031,87.63883726,0.403439606,10665,6665,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_039_E01",593280290,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_039","NeuN-positive","A8S4_170503_02","L8S4_170510_03",288,"SM-D9E6C_S45_E1-50","SM-D9E6C","R8S4-170524",1905947,39.5978874812029,43.9987256748428,16.4033868439543,0.003305443,0.034785857,69.00527664,0.023432971,0.008659737,80.77144852,0.499886486,10625,4443,"GABAergic","LGN Inh CTXN3"
"F1S4_170414_039_F01",593280300,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_039","NeuN-positive","A8S4_170503_02","L8S4_170510_03",317,"SM-D9E6C_S46_E1-50","SM-D9E6C","R8S4-170524",2081119,56.9247897584956,32.8125169609034,10.2626932806009,0,0.028109877,66.37876066,0.052422759,0.008967291,84.22478484,0.511855871,8167,4415,"GABAergic","LGN Inh LAMP5"
"F1S4_170414_039_G01",593280310,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_039","NeuN-positive","A8S4_170503_02","L8S4_170510_03",319,"SM-D9E6C_S47_E1-50","SM-D9E6C","R8S4-170524",2197468,45.107744850805,39.6981409195676,15.1941142296274,4.55e-05,0.031399775,80.79289437,0.005682904,0.003743399,88.66745727,0.38993,12110,8267,"Glutamatergic","LGN Exc BTNL9"
"F1S4_170414_039_H01",593280320,"Nuclei","Homo sapiens","H17.24.001","M",24090,"unknown","LGN","MC-p","4/14/2017","F1S4_170414_039","NeuN-negative","A8S4_170503_02","L8S4_170510_03",318,"SM-D9E6C_S48_E1-50","SM-D9E6C","R8S4-170524",2242056,50.8405307705787,38.0935316055484,11.0659376238729,4.46e-05,0.133716553,71.44005324,0.099558173,0.007091705,86.03870733,0.436848425,6048,2817,"Non-Neuronal","Oligo MAG"
